country_code,location,data_id,indicator_name,value,precision,DHS_CountryCode,CountryName,survey_year,survey_id,indicator_id,indicator_order,indicator_type,characteristic_id,characteristic_order,characteristic_category,characteristic_label,by_variable_id,by_variable_label,is_total,is_preferred,sdr_id,region_id,survey_year_label,survey_type,denominator_weighted,denominator_unweighted,ci_low,ci_high,level_rank,observation_domain,gender,admin_pcode
BGD,Rajshahi,5596223,No postnatal checkup for newborn within first two days of birth,63.5,1,BD,Bangladesh,2011,BD2011DHS,RH_PCCP_C_NON,83736070,I,360009,1360090,Region,..Rajshahi,0,,N,Y,RHPCCPCNON,BDDHS2011360009,2011,DHS,439.0,416.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Barishal,4941815,Provider of newborns' first postnatal checkup: Total,100.0,1,BD,Bangladesh,2011,BD2011DHS,RH_PCCP_C_TOT,83736080,T,360001,1360010,Region,Barishal,0,,N,Y,RHPCCPCTOT,BDDHS2011360001,2011,DHS,177.0,356.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Chattogram/Sylhet,6769313,Provider of newborns' first postnatal checkup: Total,100.0,1,BD,Bangladesh,2011,BD2011DHS,RH_PCCP_C_TOT,83736080,T,360002,1360020,Region,Chattogram/Sylhet,0,,N,Y,RHPCCPCTOT,BDDHS2011360002,2011,DHS,1021.0,1162.0,,,,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Chattogram,2828720,Provider of newborns' first postnatal checkup: Total,100.0,1,BD,Bangladesh,2011,BD2011DHS,RH_PCCP_C_TOT,83736080,T,360003,1360030,Region,..Chattogram,0,,N,Y,RHPCCPCTOT,BDDHS2011360003,2011,DHS,783.0,674.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Sylhet,6186616,Provider of newborns' first postnatal checkup: Total,100.0,1,BD,Bangladesh,2011,BD2011DHS,RH_PCCP_C_TOT,83736080,T,360004,1360040,Region,..Sylhet,0,,N,Y,RHPCCPCTOT,BDDHS2011360004,2011,DHS,238.0,488.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Dhaka before 2015,2640000,Provider of newborns' first postnatal checkup: Total,100.0,1,BD,Bangladesh,2011,BD2011DHS,RH_PCCP_C_TOT,83736080,T,360005,1360050,Region,Dhaka before 2015,0,,N,Y,RHPCCPCTOT,BDDHS2011360005,2011,DHS,988.0,525.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Khulna,4540523,Provider of newborns' first postnatal checkup: Total,100.0,1,BD,Bangladesh,2011,BD2011DHS,RH_PCCP_C_TOT,83736080,T,360006,1360060,Region,Khulna,0,,N,Y,RHPCCPCTOT,BDDHS2011360006,2011,DHS,305.0,386.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Rajshahi/Rangpur,3254617,Provider of newborns' first postnatal checkup: Total,100.0,1,BD,Bangladesh,2011,BD2011DHS,RH_PCCP_C_TOT,83736080,T,360007,1360070,Region,Rajshahi/Rangpur,0,,N,Y,RHPCCPCTOT,BDDHS2011360007,2011,DHS,773.0,821.0,,,,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Rangpur,4511206,Provider of newborns' first postnatal checkup: Total,100.0,1,BD,Bangladesh,2011,BD2011DHS,RH_PCCP_C_TOT,83736080,T,360008,1360080,Region,..Rangpur,0,,N,Y,RHPCCPCTOT,BDDHS2011360008,2011,DHS,334.0,405.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Rajshahi,5596224,Provider of newborns' first postnatal checkup: Total,100.0,1,BD,Bangladesh,2011,BD2011DHS,RH_PCCP_C_TOT,83736080,T,360009,1360090,Region,..Rajshahi,0,,N,Y,RHPCCPCTOT,BDDHS2011360009,2011,DHS,439.0,416.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Barishal,4994718,Number of newborns,177.0,0,BD,Bangladesh,2011,BD2011DHS,RH_PCCP_C_NUM,83736090,D,360001,1360010,Region,Barishal,0,,N,Y,RHPCCPCNUM,BDDHS2011360001,2011,DHS,,356.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Chattogram/Sylhet,6797107,Number of newborns,1021.0,0,BD,Bangladesh,2011,BD2011DHS,RH_PCCP_C_NUM,83736090,D,360002,1360020,Region,Chattogram/Sylhet,0,,N,Y,RHPCCPCNUM,BDDHS2011360002,2011,DHS,,1162.0,,,,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Chattogram,2218258,Number of newborns,783.0,0,BD,Bangladesh,2011,BD2011DHS,RH_PCCP_C_NUM,83736090,D,360003,1360030,Region,..Chattogram,0,,N,Y,RHPCCPCNUM,BDDHS2011360003,2011,DHS,,674.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Sylhet,6217629,Number of newborns,238.0,0,BD,Bangladesh,2011,BD2011DHS,RH_PCCP_C_NUM,83736090,D,360004,1360040,Region,..Sylhet,0,,N,Y,RHPCCPCNUM,BDDHS2011360004,2011,DHS,,488.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Dhaka before 2015,2222530,Number of newborns,988.0,0,BD,Bangladesh,2011,BD2011DHS,RH_PCCP_C_NUM,83736090,D,360005,1360050,Region,Dhaka before 2015,0,,N,Y,RHPCCPCNUM,BDDHS2011360005,2011,DHS,,525.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Khulna,4485187,Number of newborns,305.0,0,BD,Bangladesh,2011,BD2011DHS,RH_PCCP_C_NUM,83736090,D,360006,1360060,Region,Khulna,0,,N,Y,RHPCCPCNUM,BDDHS2011360006,2011,DHS,,386.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Rajshahi/Rangpur,2791971,Number of newborns,773.0,0,BD,Bangladesh,2011,BD2011DHS,RH_PCCP_C_NUM,83736090,D,360007,1360070,Region,Rajshahi/Rangpur,0,,N,Y,RHPCCPCNUM,BDDHS2011360007,2011,DHS,,821.0,,,,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Rangpur,4598174,Number of newborns,334.0,0,BD,Bangladesh,2011,BD2011DHS,RH_PCCP_C_NUM,83736090,D,360008,1360080,Region,..Rangpur,0,,N,Y,RHPCCPCNUM,BDDHS2011360008,2011,DHS,,405.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Rajshahi,5660477,Number of newborns,439.0,0,BD,Bangladesh,2011,BD2011DHS,RH_PCCP_C_NUM,83736090,D,360009,1360090,Region,..Rajshahi,0,,N,Y,RHPCCPCNUM,BDDHS2011360009,2011,DHS,,416.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Barishal,85556,Number of newborns (unweighted),356.0,0,BD,Bangladesh,2011,BD2011DHS,RH_PCCP_C_UNW,83736100,U,360001,1360010,Region,Barishal,0,,N,Y,RHPCCPCUNW,BDDHS2011360001,2011,DHS,177.0,,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Chattogram/Sylhet,551533,Number of newborns (unweighted),1162.0,0,BD,Bangladesh,2011,BD2011DHS,RH_PCCP_C_UNW,83736100,U,360002,1360020,Region,Chattogram/Sylhet,0,,N,Y,RHPCCPCUNW,BDDHS2011360002,2011,DHS,1021.0,,,,,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Chattogram,2828722,Number of newborns (unweighted),674.0,0,BD,Bangladesh,2011,BD2011DHS,RH_PCCP_C_UNW,83736100,U,360003,1360030,Region,..Chattogram,0,,N,Y,RHPCCPCUNW,BDDHS2011360003,2011,DHS,783.0,,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Sylhet,377673,Number of newborns (unweighted),488.0,0,BD,Bangladesh,2011,BD2011DHS,RH_PCCP_C_UNW,83736100,U,360004,1360040,Region,..Sylhet,0,,N,Y,RHPCCPCUNW,BDDHS2011360004,2011,DHS,238.0,,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Dhaka before 2015,2639991,Number of newborns (unweighted),525.0,0,BD,Bangladesh,2011,BD2011DHS,RH_PCCP_C_UNW,83736100,U,360005,1360050,Region,Dhaka before 2015,0,,N,Y,RHPCCPCUNW,BDDHS2011360005,2011,DHS,988.0,,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Khulna,7236305,Number of newborns (unweighted),386.0,0,BD,Bangladesh,2011,BD2011DHS,RH_PCCP_C_UNW,83736100,U,360006,1360060,Region,Khulna,0,,N,Y,RHPCCPCUNW,BDDHS2011360006,2011,DHS,305.0,,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Rajshahi/Rangpur,4109258,Number of newborns (unweighted),821.0,0,BD,Bangladesh,2011,BD2011DHS,RH_PCCP_C_UNW,83736100,U,360007,1360070,Region,Rajshahi/Rangpur,0,,N,Y,RHPCCPCUNW,BDDHS2011360007,2011,DHS,773.0,,,,,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Rangpur,214968,Number of newborns (unweighted),405.0,0,BD,Bangladesh,2011,BD2011DHS,RH_PCCP_C_UNW,83736100,U,360008,1360080,Region,..Rangpur,0,,N,Y,RHPCCPCUNW,BDDHS2011360008,2011,DHS,334.0,,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Rajshahi,568985,Number of newborns (unweighted),416.0,0,BD,Bangladesh,2011,BD2011DHS,RH_PCCP_C_UNW,83736100,U,360009,1360090,Region,..Rajshahi,0,,N,Y,RHPCCPCUNW,BDDHS2011360009,2011,DHS,439.0,,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Barishal,6458448,Children with symptoms of ARI,7.7,1,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_ARI,93966010,I,360001,1360010,Region,Barishal,14000,Three years preceding the survey,N,N,CHARISCARI,BDDHS2011360001,2011,DHS,257.0,519.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Barishal,4326640,Children with symptoms of ARI,7.0,1,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_ARI,93966010,I,360001,1360010,Region,Barishal,14001,Five years preceding the survey,N,Y,CHARISCARI,BDDHS2011360001,2011,DHS,464.0,924.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Chattogram/Sylhet,289603,Children with symptoms of ARI,7.1,1,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_ARI,93966010,I,360002,1360020,Region,Chattogram/Sylhet,14000,Three years preceding the survey,N,N,CHARISCARI,BDDHS2011360002,2011,DHS,1502.0,1730.0,,,,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Chattogram/Sylhet,7192207,Children with symptoms of ARI,6.8,1,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_ARI,93966010,I,360002,1360020,Region,Chattogram/Sylhet,14001,Five years preceding the survey,N,Y,CHARISCARI,BDDHS2011360002,2011,DHS,2585.0,3003.0,,,,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Chattogram,2627847,Children with symptoms of ARI,7.4,1,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_ARI,93966010,I,360003,1360030,Region,..Chattogram,14000,Three years preceding the survey,N,N,CHARISCARI,BDDHS2011360003,2011,DHS,1147.0,993.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Chattogram,4240391,Children with symptoms of ARI,7.4,1,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_ARI,93966010,I,360003,1360030,Region,..Chattogram,14001,Five years preceding the survey,N,Y,CHARISCARI,BDDHS2011360003,2011,DHS,1946.0,1683.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Sylhet,3953017,Children with symptoms of ARI,6.1,1,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_ARI,93966010,I,360004,1360040,Region,..Sylhet,14000,Three years preceding the survey,N,N,CHARISCARI,BDDHS2011360004,2011,DHS,355.0,737.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Sylhet,5360634,Children with symptoms of ARI,4.9,1,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_ARI,93966010,I,360004,1360040,Region,..Sylhet,14001,Five years preceding the survey,N,Y,CHARISCARI,BDDHS2011360004,2011,DHS,639.0,1320.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Dhaka before 2015,4336972,Children with symptoms of ARI,6.0,1,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_ARI,93966010,I,360005,1360050,Region,Dhaka before 2015,14000,Three years preceding the survey,N,N,CHARISCARI,BDDHS2011360005,2011,DHS,1454.0,772.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Dhaka before 2015,40462,Children with symptoms of ARI,4.6,1,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_ARI,93966010,I,360005,1360050,Region,Dhaka before 2015,14001,Five years preceding the survey,N,Y,CHARISCARI,BDDHS2011360005,2011,DHS,2601.0,1376.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Khulna,7128192,Children with symptoms of ARI,7.6,1,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_ARI,93966010,I,360006,1360060,Region,Khulna,14000,Three years preceding the survey,N,N,CHARISCARI,BDDHS2011360006,2011,DHS,448.0,559.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Khulna,4977297,Children with symptoms of ARI,6.4,1,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_ARI,93966010,I,360006,1360060,Region,Khulna,14001,Five years preceding the survey,N,Y,CHARISCARI,BDDHS2011360006,2011,DHS,767.0,946.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Rajshahi/Rangpur,3346578,Children with symptoms of ARI,6.2,1,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_ARI,93966010,I,360007,1360070,Region,Rajshahi/Rangpur,14000,Three years preceding the survey,N,N,CHARISCARI,BDDHS2011360007,2011,DHS,1111.0,1179.0,,,,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Rajshahi/Rangpur,6709383,Children with symptoms of ARI,5.5,1,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_ARI,93966010,I,360007,1360070,Region,Rajshahi/Rangpur,14001,Five years preceding the survey,N,Y,CHARISCARI,BDDHS2011360007,2011,DHS,1978.0,2083.0,,,,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Rangpur,5452082,Children with symptoms of ARI,6.4,1,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_ARI,93966010,I,360008,1360080,Region,..Rangpur,14000,Three years preceding the survey,N,N,CHARISCARI,BDDHS2011360008,2011,DHS,492.0,588.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Rangpur,453839,Children with symptoms of ARI,5.4,1,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_ARI,93966010,I,360008,1360080,Region,..Rangpur,14001,Five years preceding the survey,N,Y,CHARISCARI,BDDHS2011360008,2011,DHS,891.0,1059.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Rajshahi,392880,Children with symptoms of ARI,6.1,1,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_ARI,93966010,I,360009,1360090,Region,..Rajshahi,14000,Three years preceding the survey,N,N,CHARISCARI,BDDHS2011360009,2011,DHS,619.0,591.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Rajshahi,6059701,Children with symptoms of ARI,5.5,1,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_ARI,93966010,I,360009,1360090,Region,..Rajshahi,14001,Five years preceding the survey,N,Y,CHARISCARI,BDDHS2011360009,2011,DHS,1087.0,1024.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Barishal,6490864,Number of children born in the last five (or three) years,257.0,0,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_NUM,93966020,D,360001,1360010,Region,Barishal,14000,Three years preceding the survey,N,N,CHARISCNUM,BDDHS2011360001,2011,DHS,,519.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Barishal,4434695,Number of children born in the last five (or three) years,464.0,0,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_NUM,93966020,D,360001,1360010,Region,Barishal,14001,Five years preceding the survey,N,Y,CHARISCNUM,BDDHS2011360001,2011,DHS,,924.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Chattogram/Sylhet,2071078,Number of children born in the last five (or three) years,1502.0,0,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_NUM,93966020,D,360002,1360020,Region,Chattogram/Sylhet,14000,Three years preceding the survey,N,N,CHARISCNUM,BDDHS2011360002,2011,DHS,,1730.0,,,,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Chattogram/Sylhet,7192208,Number of children born in the last five (or three) years,2585.0,0,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_NUM,93966020,D,360002,1360020,Region,Chattogram/Sylhet,14001,Five years preceding the survey,N,Y,CHARISCNUM,BDDHS2011360002,2011,DHS,,3003.0,,,,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Chattogram,2071085,Number of children born in the last five (or three) years,1147.0,0,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_NUM,93966020,D,360003,1360030,Region,..Chattogram,14000,Three years preceding the survey,N,N,CHARISCNUM,BDDHS2011360003,2011,DHS,,993.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Chattogram,4360934,Number of children born in the last five (or three) years,1946.0,0,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_NUM,93966020,D,360003,1360030,Region,..Chattogram,14001,Five years preceding the survey,N,Y,CHARISCNUM,BDDHS2011360003,2011,DHS,,1683.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Sylhet,3982676,Number of children born in the last five (or three) years,355.0,0,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_NUM,93966020,D,360004,1360040,Region,..Sylhet,14000,Three years preceding the survey,N,N,CHARISCNUM,BDDHS2011360004,2011,DHS,,737.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Sylhet,5360710,Number of children born in the last five (or three) years,639.0,0,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_NUM,93966020,D,360004,1360040,Region,..Sylhet,14001,Five years preceding the survey,N,Y,CHARISCNUM,BDDHS2011360004,2011,DHS,,1320.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Dhaka before 2015,4306999,Number of children born in the last five (or three) years,1454.0,0,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_NUM,93966020,D,360005,1360050,Region,Dhaka before 2015,14000,Three years preceding the survey,N,N,CHARISCNUM,BDDHS2011360005,2011,DHS,,772.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Dhaka before 2015,2076883,Number of children born in the last five (or three) years,2601.0,0,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_NUM,93966020,D,360005,1360050,Region,Dhaka before 2015,14001,Five years preceding the survey,N,Y,CHARISCNUM,BDDHS2011360005,2011,DHS,,1376.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Khulna,7152304,Number of children born in the last five (or three) years,448.0,0,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_NUM,93966020,D,360006,1360060,Region,Khulna,14000,Three years preceding the survey,N,N,CHARISCNUM,BDDHS2011360006,2011,DHS,,559.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Khulna,5001931,Number of children born in the last five (or three) years,767.0,0,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_NUM,93966020,D,360006,1360060,Region,Khulna,14001,Five years preceding the survey,N,Y,CHARISCNUM,BDDHS2011360006,2011,DHS,,946.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Rajshahi/Rangpur,2065452,Number of children born in the last five (or three) years,1111.0,0,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_NUM,93966020,D,360007,1360070,Region,Rajshahi/Rangpur,14000,Three years preceding the survey,N,N,CHARISCNUM,BDDHS2011360007,2011,DHS,,1179.0,,,,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Rajshahi/Rangpur,6729848,Number of children born in the last five (or three) years,1978.0,0,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_NUM,93966020,D,360007,1360070,Region,Rajshahi/Rangpur,14001,Five years preceding the survey,N,Y,CHARISCNUM,BDDHS2011360007,2011,DHS,,2083.0,,,,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Rangpur,5458155,Number of children born in the last five (or three) years,492.0,0,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_NUM,93966020,D,360008,1360080,Region,..Rangpur,14000,Three years preceding the survey,N,N,CHARISCNUM,BDDHS2011360008,2011,DHS,,588.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Rangpur,2058615,Number of children born in the last five (or three) years,891.0,0,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_NUM,93966020,D,360008,1360080,Region,..Rangpur,14001,Five years preceding the survey,N,Y,CHARISCNUM,BDDHS2011360008,2011,DHS,,1059.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Rajshahi,2058609,Number of children born in the last five (or three) years,619.0,0,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_NUM,93966020,D,360009,1360090,Region,..Rajshahi,14000,Three years preceding the survey,N,N,CHARISCNUM,BDDHS2011360009,2011,DHS,,591.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Rajshahi,6059702,Number of children born in the last five (or three) years,1087.0,0,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_NUM,93966020,D,360009,1360090,Region,..Rajshahi,14001,Five years preceding the survey,N,Y,CHARISCNUM,BDDHS2011360009,2011,DHS,,1024.0,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Barishal,3166175,Number of children born in the last five (or three) years (unweighted),519.0,0,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_UNW,93966030,U,360001,1360010,Region,Barishal,14000,Three years preceding the survey,N,N,CHARISCUNW,BDDHS2011360001,2011,DHS,257.0,,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Barishal,788684,Number of children born in the last five (or three) years (unweighted),924.0,0,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_UNW,93966030,U,360001,1360010,Region,Barishal,14001,Five years preceding the survey,N,Y,CHARISCUNW,BDDHS2011360001,2011,DHS,464.0,,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Chattogram/Sylhet,289605,Number of children born in the last five (or three) years (unweighted),1730.0,0,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_UNW,93966030,U,360002,1360020,Region,Chattogram/Sylhet,14000,Three years preceding the survey,N,N,CHARISCUNW,BDDHS2011360002,2011,DHS,1502.0,,,,,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Chattogram/Sylhet,2071070,Number of children born in the last five (or three) years (unweighted),3003.0,0,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_UNW,93966030,U,360002,1360020,Region,Chattogram/Sylhet,14001,Five years preceding the survey,N,Y,CHARISCUNW,BDDHS2011360002,2011,DHS,2585.0,,,,,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Chattogram,2627898,Number of children born in the last five (or three) years (unweighted),993.0,0,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_UNW,93966030,U,360003,1360030,Region,..Chattogram,14000,Three years preceding the survey,N,N,CHARISCUNW,BDDHS2011360003,2011,DHS,1147.0,,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Chattogram,3378092,Number of children born in the last five (or three) years (unweighted),1683.0,0,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_UNW,93966030,U,360003,1360030,Region,..Chattogram,14001,Five years preceding the survey,N,Y,CHARISCUNW,BDDHS2011360003,2011,DHS,1946.0,,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Sylhet,517658,Number of children born in the last five (or three) years (unweighted),737.0,0,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_UNW,93966030,U,360004,1360040,Region,..Sylhet,14000,Three years preceding the survey,N,N,CHARISCUNW,BDDHS2011360004,2011,DHS,355.0,,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Sylhet,2071096,Number of children born in the last five (or three) years (unweighted),1320.0,0,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_UNW,93966030,U,360004,1360040,Region,..Sylhet,14001,Five years preceding the survey,N,Y,CHARISCUNW,BDDHS2011360004,2011,DHS,639.0,,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Dhaka before 2015,3214264,Number of children born in the last five (or three) years (unweighted),772.0,0,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_UNW,93966030,U,360005,1360050,Region,Dhaka before 2015,14000,Three years preceding the survey,N,N,CHARISCUNW,BDDHS2011360005,2011,DHS,1454.0,,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Dhaka before 2015,40461,Number of children born in the last five (or three) years (unweighted),1376.0,0,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_UNW,93966030,U,360005,1360050,Region,Dhaka before 2015,14001,Five years preceding the survey,N,Y,CHARISCUNW,BDDHS2011360005,2011,DHS,2601.0,,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Khulna,995877,Number of children born in the last five (or three) years (unweighted),559.0,0,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_UNW,93966030,U,360006,1360060,Region,Khulna,14000,Three years preceding the survey,N,N,CHARISCUNW,BDDHS2011360006,2011,DHS,448.0,,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Khulna,2807808,Number of children born in the last five (or three) years (unweighted),946.0,0,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_UNW,93966030,U,360006,1360060,Region,Khulna,14001,Five years preceding the survey,N,Y,CHARISCUNW,BDDHS2011360006,2011,DHS,767.0,,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Rajshahi/Rangpur,3346576,Number of children born in the last five (or three) years (unweighted),1179.0,0,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_UNW,93966030,U,360007,1360070,Region,Rajshahi/Rangpur,14000,Three years preceding the survey,N,N,CHARISCUNW,BDDHS2011360007,2011,DHS,1111.0,,,,,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Rajshahi/Rangpur,3114797,Number of children born in the last five (or three) years (unweighted),2083.0,0,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_UNW,93966030,U,360007,1360070,Region,Rajshahi/Rangpur,14001,Five years preceding the survey,N,Y,CHARISCUNW,BDDHS2011360007,2011,DHS,1978.0,,,,,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Rangpur,2812914,Number of children born in the last five (or three) years (unweighted),588.0,0,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_UNW,93966030,U,360008,1360080,Region,..Rangpur,14000,Three years preceding the survey,N,N,CHARISCUNW,BDDHS2011360008,2011,DHS,492.0,,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
BGD,Rangpur,453859,Number of children born in the last five (or three) years (unweighted),1059.0,0,BD,Bangladesh,2011,BD2011DHS,CH_ARIS_C_UNW,93966030,U,360008,1360080,Region,..Rangpur,14001,Five years preceding the survey,N,Y,CHARISCUNW,BDDHS2011360008,2011,DHS,891.0,,,,1.0,Access-To-Health-Care (1),Total,UNMAPPED
